"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","checkInDate","checkOutDate","cid","city","claimThisBusiness","countryCode","description","domain","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","emails/27","emails/28","emails/29","emails/30","facebooks/0","facebooks/1","facebooks/2","facebooks/3","fid","hotelAds/0/googleUrl","hotelAds/0/isOfficialSite","hotelAds/0/price","hotelAds/0/title","hotelAds/0/url","hotelAds/1/googleUrl","hotelAds/1/isOfficialSite","hotelAds/1/price","hotelAds/1/title","hotelAds/1/url","hotelDescription","hotelStars","imageUrl","imagesCount","instagrams/0","instagrams/1","isAdvertisement","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","permanentlyClosed","phone","phoneUnformatted","phones/0","phones/1","phones/2","phones/3","phones/4","phones/5","phones/6","phones/7","phones/8","phones/9","phones/10","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","phonesUncertain/29","phonesUncertain/30","phonesUncertain/31","phonesUncertain/32","phonesUncertain/33","phonesUncertain/34","phonesUncertain/35","phonesUncertain/36","phonesUncertain/37","phonesUncertain/38","phonesUncertain/39","phonesUncertain/40","phonesUncertain/41","phonesUncertain/42","phonesUncertain/43","phonesUncertain/44","phonesUncertain/45","phonesUncertain/46","phonesUncertain/47","phonesUncertain/48","phonesUncertain/49","phonesUncertain/50","phonesUncertain/51","phonesUncertain/52","phonesUncertain/53","phonesUncertain/54","phonesUncertain/55","phonesUncertain/56","phonesUncertain/57","phonesUncertain/58","phonesUncertain/59","phonesUncertain/60","phonesUncertain/61","phonesUncertain/62","phonesUncertain/63","phonesUncertain/64","phonesUncertain/65","phonesUncertain/66","phonesUncertain/67","phonesUncertain/68","phonesUncertain/69","phonesUncertain/70","phonesUncertain/71","phonesUncertain/72","phonesUncertain/73","phonesUncertain/74","phonesUncertain/75","phonesUncertain/76","phonesUncertain/77","phonesUncertain/78","phonesUncertain/79","phonesUncertain/80","phonesUncertain/81","phonesUncertain/82","phonesUncertain/83","phonesUncertain/84","phonesUncertain/85","phonesUncertain/86","phonesUncertain/87","phonesUncertain/88","phonesUncertain/89","phonesUncertain/90","phonesUncertain/91","phonesUncertain/92","phonesUncertain/93","phonesUncertain/94","phonesUncertain/95","phonesUncertain/96","phonesUncertain/97","phonesUncertain/98","phonesUncertain/99","phonesUncertain/100","phonesUncertain/101","phonesUncertain/102","phonesUncertain/103","phonesUncertain/104","phonesUncertain/105","phonesUncertain/106","phonesUncertain/107","phonesUncertain/108","phonesUncertain/109","phonesUncertain/110","phonesUncertain/111","phonesUncertain/112","phonesUncertain/113","phonesUncertain/114","phonesUncertain/115","phonesUncertain/116","phonesUncertain/117","phonesUncertain/118","phonesUncertain/119","phonesUncertain/120","phonesUncertain/121","phonesUncertain/122","phonesUncertain/123","phonesUncertain/124","phonesUncertain/125","phonesUncertain/126","phonesUncertain/127","phonesUncertain/128","phonesUncertain/129","phonesUncertain/130","phonesUncertain/131","phonesUncertain/132","phonesUncertain/133","phonesUncertain/134","phonesUncertain/135","phonesUncertain/136","phonesUncertain/137","phonesUncertain/138","phonesUncertain/139","phonesUncertain/140","phonesUncertain/141","phonesUncertain/142","phonesUncertain/143","phonesUncertain/144","phonesUncertain/145","phonesUncertain/146","pinterests/0","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","twitters/1","updatesFromCustomers/language","updatesFromCustomers/media/0/link","updatesFromCustomers/media/0/postDate","updatesFromCustomers/postDate","updatesFromCustomers/postedBy/name","updatesFromCustomers/postedBy/title","updatesFromCustomers/postedBy/totalReviews","updatesFromCustomers/postedBy/url","updatesFromCustomers/text","url","website","youtubes/0","youtubes/1"
"Parque Industrial calle 111 N° 352, B7000, Provincia de Buenos Aires, Argentina","Equipos para panaderías","Tienda de cubertería","Fabricante de repuestos para maquinaria","Tienda de electrodomésticos de segunda mano",,,,,,,"Equipos para panaderías",,,"12002343379366610587","Tandil","false","AR",,"mafalu.com.ar","mafaluadm@gmail.com","ventas@mafalu.com.ar","administracion@mafalu.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Mafalu",,,,"0x95912173ceb4d1c1:0xa690e3b65f68869b",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipP6PjXvN_mdPwRabKORkxI2X8JJKlYDRljDUKFC=w408-h306-k-no","84","https://www.instagram.com/mafalu_tandil/",,"false","es-419",,,"-37.2916692","-59.1920212",,"false","+54 9 249 462-8585","+5492494628585",,,,,,,,,,,,"249 4628585","4621971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJwdG0znMhkZURm4ZoX7bjkKY","B7000",,"12",,"5",,,,,,"2025-07-30T15:44:31.699Z","https://www.google.com/maps/search/hogar/@-37.27390904719215,-59.20407888283807,14z?hl=es-419","hogar","Provincia de Buenos Aires","Parque Industrial calle 111 N° 352","false",,"MAFALU","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MAFALU&query_place_id=ChIJwdG0znMhkZURm4ZoX7bjkKY","https://mafalu.com.ar/",,
"Gral. Roca 1400, B7000 Tandil, Provincia de Buenos Aires, Argentina","Empresa constructora",,,,,,,,,,"Empresa constructora",,,"9758270252692739085","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fc7e10470f9:0x876c5717e203140d",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b0W4ldO4tZW5-EnezIRiHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.18834&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3128752","-59.1320577",,"false","+54 249 466-3930","+542494663930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ-XAE4ccfkZURDRQD4hdXbIc","B7000",,"12",,"1",,,,,,"2025-07-30T15:44:45.402Z","https://www.google.com/maps/search/construccion/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","Gral. Roca 1400","false",,"RM-CONSTRUCTORA","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RM-CONSTRUCTORA&query_place_id=ChIJ-XAE4ccfkZURDRQD4hdXbIc",,,
"11 de Septiembre 1084, B7000 Tandil, Provincia de Buenos Aires, Argentina","Empresa constructora","Empresa de construcción","Constructor",,,,,,,,"Empresa constructora",,,"498778146926494788","Tandil","false","AR",,"guia-dorada.com.ar","info@guia-dorada.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fc84c247ce3:0x6ec0414fd480444",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipPt9mX2l_HcrL5dwzyBWeGqYfFSbtUHd7WFVkhz=w408-h306-k-no","92",,,"false","es-419",,,"-37.3161068","-59.128372",,"false","+54 9 249 460-3828","+5492494603828",,,,,,,,,,,,"2494343213","0249 154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ43wkTMgfkZURRARI_RQE7AY","B7000",,"14",,"1",,,,,,"2025-07-30T15:44:45.402Z","https://www.google.com/maps/search/construccion/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","11 de Septiembre 1084","false",,"Constructora de departamentos Aripuka S.A","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Constructora%20de%20departamentos%20Aripuka%20S.A&query_place_id=ChIJ43wkTMgfkZURRARI_RQE7AY","https://www.guia-dorada.com.ar/guia/aviso-constructora-aripuka-sa-en-tandil-buenos-aires-25615.html",,
"Av. Colón 1233, B7000AZD Tandil, Provincia de Buenos Aires, Argentina","Tienda de cubertería","Tienda de artículos para el hogar","Tienda de regalos","Perfumería","Tienda de material escolar","Juguetería","Tienda de ropa de mujer",,,,"Tienda de cubertería",,,"11020420716787576686","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f892ee56823:0x98f06640d37aaf6e",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIWv2XvKaDaD4oI66FqRvfpeff6eH4jnsObkcEs2Kj2FZmuLp7AB2EGFAkiuUPloI6W67k0LeYduhgqzZmz5LqTlXdbwj9G8fVVmzkwRFyOhB-wz_v_p0dbLD82d8w-SnlRyS3=w408-h543-k-no","12",,,"false","es-419",,,"-37.3164443","-59.1350096",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJI2jlLokfkZURbq9600Bm8Jg","B7000",,"19",,"4",,,,,,"2025-07-30T15:44:45.670Z","https://www.google.com/maps/search/bazar/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","bazar","Provincia de Buenos Aires","Av. Colón 1233","false",,"La Escoba Loca","3.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=La%20Escoba%20Loca&query_place_id=ChIJI2jlLokfkZURbq9600Bm8Jg",,,
"Sandino 468, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,,,,"Tienda de alimentación",,,"4733045906099157174","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fa97828576f:0x41af282cc2a838b6",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rSGMGo-ywHkDXrBdaTN2LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.29262&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3380404","-59.1261145",,"false","+54 249 444-3579","+542494443579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJb1coeKkfkZURtjiowiwor0E","B7000",,"15",,"13",,,,,,"2025-07-30T15:44:45.204Z","https://www.google.com/maps/search/comercio/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","comercio","Provincia de Buenos Aires","Sandino 468","false",,"mercado Jorge","4.5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=mercado%20Jorge&query_place_id=ChIJb1coeKkfkZURtjiowiwor0E",,,
"Larrea 1740, B7000 Tandil, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,,,,"Comercio",,,"4698171948189976974","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f005ba82525:0x4133427eb191898e",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JqNITwLOK39W6RqfuwpshA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.84164&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3341412","-59.1113921",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJJSWoWwAfkZURjomRsX5CM0E",,,"14",,"0",,,,,,"2025-07-30T15:44:45.203Z","https://www.google.com/maps/search/comercio/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","comercio","Provincia de Buenos Aires","Larrea 1740","false",,"piedrabuena y rivas",,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=piedrabuena%20y%20rivas&query_place_id=ChIJJSWoWwAfkZURjomRsX5CM0E",,,
"B7000, Av. Brasil 581, B7000 Tandil, Provincia de Buenos Aires, Argentina","Supermercado","Carnicería",,,,,,,,,"Supermercado",,,"9737037864025588021","Tandil","false","AR",,"facebook.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f3d450f6239:0x8720e85929c60135",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqH3z2UElq74dGfGEBm47_AyvvurEdDnp5zFUsbeqeqFzHiR1GHo3b0t1pW0lCP9xy9WXmhqKv5EPCOOdw9aWRdGj5tyNofMDDHze6eac13OexjjNFV3mdCM6XTIdoFHWRVNk7j=w408-h725-k-no","16",,,"false","es-419",,,"-37.3338701","-59.1105959",,"false","+54 249 422-1314","+542494221314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJOWIPRT0fkZURNQHGKVnoIIc","B7000",,"17",,"89",,,,,,"2025-07-30T15:44:45.204Z","https://www.google.com/maps/search/comercio/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","comercio","Provincia de Buenos Aires","B7000, Av. Brasil 581","false",,"EL CIMARRON","4.7",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=EL%20CIMARRON&query_place_id=ChIJOWIPRT0fkZURNQHGKVnoIIc","https://m.facebook.com/elcimarrontandil/",,
"C. Grecia 1850, C7000 Tandil, Provincia de Buenos Aires, Argentina","Carpintero",,,,,,,,,,"Carpintero",,,"7267677686715767025","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fd1387509fb:0x64dbfa59aab9d8f1",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMCYfYB3iq2sfG-uO0reeAkZ_gn37J2xS8dwTej=w408-h306-k-no","2",,,"false","es-419",,,"-37.3640629","-59.1228199",,"false","+54 249 460-9931","+542494609931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ-wl1ONEfkZUR8di5qln622Q","C7000",,"22",,"1","1","0","0","0","0","2025-07-30T15:44:45.884Z","https://www.google.com/maps/search/construccion/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","construccion","Provincia de Buenos Aires","C. Grecia 1850","false",,"Carpintería Petrus","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Carpinter%C3%ADa%20Petrus&query_place_id=ChIJ-wl1ONEfkZUR8di5qln622Q",,,
"Chacabuco 9, B7000 Tandil, Provincia de Buenos Aires, Argentina","Supermercado","Librería","Estación de carga de teléfonos móviles","Tienda de fiambres","Tienda de productos lácteos","Mercería","Kiosco","Mercado","Servicio de giros bancarios","Oficina de correos","Supermercado",,,"1080226322191587410","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fbc4dc6eb9d:0xefdbc1de3419852",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMnKaTZfO_bSDOGsP7CNvksOGsB3MPoQ4k8RrrU=w408-h305-k-no","2",,,"false","es-419",,,"-37.3343563","-59.1348529",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJnevGTbwfkZURUphB4x28_Q4","B7000",,"13",,"7",,,,,,"2025-07-30T15:44:45.203Z","https://www.google.com/maps/search/comercio/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","comercio","Provincia de Buenos Aires","Chacabuco 9","false",,"Almacén Alicia","4.4",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Almac%C3%A9n%20Alicia&query_place_id=ChIJnevGTbwfkZURUphB4x28_Q4",,,
"Tacuarí 383, B7000 Tandil, Provincia de Buenos Aires, Argentina","Supermercado",,,,,,,,,,"Supermercado",,,"1530892310865959068","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f73e9961173:0x153ed2721a8ad89c",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1VJmyEnszBlK0TBZhIQX_KMR9zIHagO78txKP5vVIkUeyMi3qoUMz1WLHklqjsU-JtUsmQoro3DxkszvsWZ6FW8n3yS_P_HKzccrEpUXf9UJ3BUrvK0OwJnba9HQMpW31Wwo=w408-h725-k-no","3",,,"false","es-419",,,"-37.332629","-59.114934",,"false","+54 249 401-1645","+542494011645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJcxGW6XMfkZURnNiKGnLSPhU","B7000",,"7",,"48",,,,,,"2025-07-30T15:44:45.203Z","https://www.google.com/maps/search/comercio/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","comercio","Provincia de Buenos Aires","Tacuarí 383","false",,"Almacén cerrito","4.9",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Almac%C3%A9n%20cerrito&query_place_id=ChIJcxGW6XMfkZURnNiKGnLSPhU",,,
"Garcia 1358, B7000 Tandil, Provincia de Buenos Aires, Argentina","Cabañas de madera","Alojamiento con servicio",,,,,,,,,"Cabañas de madera","2025-08-11","2025-08-12","7137321133651949579","Tandil","false","AR",,"welcomeargentina.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/WelcomeArgentina",,,,"0x95911fb47c02d07f:0x630cdbc18336780b",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipNcYsHmVZyvXddNBsFg3XN5A8T88UmR69Oqs8ts=w426-h240-k-no","202","https://www.instagram.com/welcomeargentinaok",,"false","es-419",,,"-37.3476558","-59.1324574",,"false","+54 9 249 400-1695","+5492494001695",,,,,,,,,,,,"2494 001695","19-05-2025","15-04-2025","12-01-2025","25-07-2024","2003-2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJf9ACfLQfkZURC3g2g8HbDGM","B7000",,"16",,"166",,,,,,"2025-07-30T15:44:40.177Z","https://www.google.com/maps/search/venta/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","venta","Provincia de Buenos Aires","Garcia 1358","false",,"Alpinas Del Lago Tandil","4.9","https://twitter.com/welcomear",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alpinas%20Del%20Lago%20Tandil&query_place_id=ChIJf9ACfLQfkZURC3g2g8HbDGM","https://www.welcomeargentina.com/tandil/cabanas-alpinas-del-lago.html",,
"Cnel. Brandsen 350, C7000 Tandil, Provincia de Buenos Aires, Argentina","Taller de reparación de automóviles",,,,,,,,,,"Taller de reparación de automóviles",,,"3728461180138948797","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x9591210e53596a5f:0x33be27b0690408bd",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipN25CFACpYZ4DWH7ImbpI5ix94LsC8OaDfSq5Zi=w408-h462-k-no","11",,,"false","es-419",,,"-37.3332378","-59.1448845",,"false","+54 249 453-7917","+542494537917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJX2pZUw4hkZURvQgEabAnvjM","C7000",,"16",,"39",,,,,,"2025-07-30T15:44:44.645Z","https://www.google.com/maps/search/vehiculos/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","vehiculos","Provincia de Buenos Aires","Cnel. Brandsen 350","false",,"Servicio integral del Automotor VW","4.7",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Servicio%20integral%20del%20Automotor%20VW&query_place_id=ChIJX2pZUw4hkZURvQgEabAnvjM",,,
"Av. Salceda 1545, B7000 Tandil, Provincia de Buenos Aires, Argentina","Concesionario de automóviles",,,,,,,,,,"Concesionario de automóviles",,,"7120132002402727550","Tandil","false","AR",,"facebook.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f38484528d7:0x62cfca55051af67e",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipPViZYQnjlqmALIEU2415nYgUfo0RNYGF7765_y=w426-h240-k-no","4",,,"false","es-419",,,"-37.3177822","-59.1028753",,"false","+54 249 460-8831","+542494608831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ1yhFSDgfkZURfvYaBVXKz2I","B7000",,"17",,"12",,,,,,"2025-07-30T15:44:44.645Z","https://www.google.com/maps/search/vehiculos/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","vehiculos","Provincia de Buenos Aires","Av. Salceda 1545","false",,"Gume Garage","4.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gume%20Garage&query_place_id=ChIJ1yhFSDgfkZURfvYaBVXKz2I","https://m.facebook.com/GUMEautomotoresTandil?mibextid=LQQJ4d",,
"Dr. Saavedra Lamas 787, B7000 Tandil, Provincia de Buenos Aires, Argentina","Restaurante familiar","Bar restaurante","Cervecería","Cafetería","Restaurante de comida rápida","Restaurante de comida sin gluten","Hamburguesería","Tienda de pasta","Pizzería a domicilio",,"Restaurante familiar",,,"2944897765352503041","Tandil","false","AR","Lugar pequeño y sencillo con asientos en el mostrador, donde se ofrecen comidas argentinas caseras.","chepapa.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ChePapaTandil",,,,"0x95911f9071d753fb:0x28de60ea33ad7701",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipO4bhqobEIVkKTbiIM4jA691gGDCF20b7aF8YiH=w408-h244-k-no","985","https://www.instagram.com/chepapa.tandil/",,"false","es-419",,,"-37.3457284","-59.1347676",,"false","+54 249 422-2233","+542494222233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ-1PXcZAfkZURAXetM-pg3ig","B7000","$","19",,"1889",,,,,,"2025-07-30T15:44:40.177Z","https://www.google.com/maps/search/venta/@-37.38333195280785,-59.066342517161935,14z?hl=es-419","venta","Provincia de Buenos Aires","Dr. Saavedra Lamas 787","false",,"CHEpapá Envíos Tandil","4.3",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CHEpap%C3%A1%20Env%C3%ADos%20Tandil&query_place_id=ChIJ-1PXcZAfkZURAXetM-pg3ig","http://www.chepapa.com.ar/",,
"Ituzaingó 564 Dto. 1, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de espejos",,,,,,,,,,"Tienda de espejos",,,"2198997247986042278","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f9e7b2fc2c5:0x1e846858a44505a6",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wj2H3pRNhjCP5Boids0cNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.98083&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3312593","-59.1477426",,"false","+54 9 249 447-7524","+5492494477524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJxcIve54fkZURpgVFpFhohB4","B7000",,"15",,"6",,,,,,"2025-07-30T15:44:48.440Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.20407888283807,14z?hl=es-419","hogar","Provincia de Buenos Aires","Ituzaingó 564 Dto. 1","false",,"Muito Bonito","4.3",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Muito%20Bonito&query_place_id=ChIJxcIve54fkZURpgVFpFhohB4",,,
